# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 13 12:56:02 CEST 2022 [seed=1663066532401]
# O-BA1_DTA.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.NYC_counties.other	location.rates.other.NYC_counties	location.indicators.NYC_counties.other	location.indicators.other.NYC_counties	location.nonZeroRates	location.branchRates	location.treeLikelihood
149000	-13818.515379635088	-1030.9748703339194	-12787.540509301169	0.4204491335585209	0.4204491335585142	0.2772013866719967	1.0549661850304064	1.0	1.0	2.0	0.0	-12787.540509301169
150000	-13819.952198228137	-1058.609600049944	-12761.342598178193	0.43130321578780756	0.4313032157878004	0.4814482879327468	1.8385701841633917	1.0	1.0	2.0	0.0	-12761.342598178193
151000	-13821.55360243535	-1060.3054733767408	-12761.24812905861	0.431412470019807	0.4314124700198077	0.8779252262918843	2.869747993575714	1.0	1.0	2.0	0.0	-12761.24812905861
152000	-13823.880783416302	-1039.975119236875	-12783.905664179427	0.4225728082127942	0.4225728082127872	1.0970780186879066	4.021670564471493	1.0	1.0	2.0	0.0	-12783.905664179427
153000	-13818.98755999317	-1047.2984708016609	-12771.689089191508	0.4269725676227069	0.4269725676227025	0.35268769480488693	1.2879465661550222	1.0	1.0	2.0	0.0	-12771.689089191508
154000	-13817.735623954703	-1051.086902103647	-12766.648721851056	0.4288874276368995	0.42888742763689597	0.16626399911709744	0.5618122701029727	1.0	1.0	2.0	0.0	-12766.648721851056
155000	-13820.389361252941	-1032.268535578958	-12788.120825673983	0.42090895291465913	0.42090895291465924	0.31640368753876097	1.1805614391618429	1.0	1.0	2.0	0.0	-12788.120825673983
156000	-13821.747523760308	-1063.9431201322009	-12757.804403628108	0.433486454300308	0.43348645430030786	0.5516464690582948	1.7420588021086325	1.0	1.0	2.0	0.0	-12757.804403628108
157000	-13818.279079816402	-1060.8430223950302	-12757.436057421372	0.43252826406882905	0.43252826406882766	0.34724718469507104	1.1987082209708733	1.0	1.0	2.0	0.0	-12757.436057421372
158000	-13820.319746101604	-1087.4764254785343	-12732.84332062307	0.4429214293641186	0.4429214293641127	0.5935112906542241	2.070854395676318	1.0	1.0	2.0	0.0	-12732.84332062307
159000	-13819.107022154116	-1036.4838995701712	-12782.623122583944	0.42258862202686664	0.42258862202686237	0.3226534546444335	1.2660522486717607	1.0	1.0	2.0	0.0	-12782.623122583944
160000	-13822.555042488697	-1123.511487897329	-12699.043554591368	0.45754077261991477	0.45754077261990983	0.699446121761521	2.1102782175515222	1.0	1.0	2.0	0.0	-12699.043554591368
161000	-13820.718375265415	-1078.439639605458	-12742.278735659957	0.4400485757289991	0.4400485757289993	0.17039773066584715	0.5099466423194174	1.0	1.0	2.0	0.0	-12742.278735659957
162000	-13820.055261173959	-1024.818864818578	-12795.23639635538	0.41795682553490293	0.4179568255348996	0.2863553257770336	1.0084939148690442	1.0	1.0	2.0	0.0	-12795.23639635538
163000	-13819.310971072919	-1095.7358710196586	-12723.57510005326	0.4467592872974907	0.44675928729748543	0.360443580105003	1.1415809149123242	1.0	1.0	2.0	0.0	-12723.57510005326
164000	-13818.555701755398	-1062.6007416555863	-12755.954960099813	0.433206343497462	0.4332063434974592	0.359184451122468	1.2798114373798726	1.0	1.0	2.0	0.0	-12755.954960099813
165000	-13817.697791551434	-1038.116090430524	-12779.581701120911	0.42366484101660473	0.42366484101660207	0.11982061591797684	0.45893958157774234	1.0	1.0	2.0	0.0	-12779.581701120911
166000	-13819.560640617452	-1039.6228770126668	-12779.937763604785	0.4241952695933554	0.4241952695933497	0.14971706276784258	0.6336195095569286	1.0	1.0	2.0	0.0	-12779.937763604785
167000	-13819.659443665516	-1093.9733422703978	-12725.686101395118	0.4460332604507467	0.44603326045074343	0.36483324762124864	1.1570263312492701	1.0	1.0	2.0	0.0	-12725.686101395118
168000	-13819.691400335134	-1034.6509577626066	-12785.040442572526	0.42149276657787704	0.4214927665778758	0.5206236104386169	1.9254878333149101	1.0	1.0	2.0	0.0	-12785.040442572526
169000	-13817.126102817849	-1070.6871031898404	-12746.438999628008	0.43701758014445874	0.4370175801444522	0.08444724861445457	0.28438184730878463	1.0	1.0	2.0	0.0	-12746.438999628008
170000	-13819.002938816315	-1048.7923379068457	-12770.21060090947	0.4276252380785893	0.42762523807858294	0.3253360167063254	1.206855542325441	1.0	1.0	2.0	0.0	-12770.21060090947
171000	-13823.012345677704	-1025.795028186748	-12797.217317490957	0.41796670836711064	0.4179667083671059	0.4931808443647487	1.7535690949259573	1.0	1.0	2.0	0.0	-12797.217317490957
172000	-13819.655572322195	-1079.0750341956227	-12740.580538126573	0.4396693622479018	0.4396693622479034	0.517737071295402	1.7289605470953175	1.0	1.0	2.0	0.0	-12740.580538126573
173000	-13821.801934014757	-1050.5624970295046	-12771.239436985252	0.42846086750737133	0.4284608675073637	0.322447642642727	0.9284295773930269	1.0	1.0	2.0	0.0	-12771.239436985252
174000	-13819.859373212701	-1088.0211320630397	-12731.83824114966	0.44393797148607717	0.44393797148607106	0.18559653791995406	0.5279021164027359	1.0	1.0	2.0	0.0	-12731.83824114966
175000	-13820.925078081715	-1070.838694224472	-12750.086383857242	0.4356998281854795	0.4356998281854668	0.8079008505614624	2.947576074443856	1.0	1.0	2.0	0.0	-12750.086383857242
176000	-13819.76318262978	-1032.0510953539656	-12787.712087275815	0.42041737904867416	0.42041737904867166	0.5250646671719338	1.9612860397461118	1.0	1.0	2.0	0.0	-12787.712087275815
177000	-13819.087428532286	-1073.9144368424259	-12745.17299168986	0.43784595017453143	0.4378459501745361	0.36200764613017294	1.2005242608816022	1.0	1.0	2.0	0.0	-12745.17299168986
178000	-13819.735647665511	-1060.3951043020018	-12759.340543363509	0.43207435507240527	0.4320743550723989	0.48339863598855926	1.7289817858536523	1.0	1.0	2.0	0.0	-12759.340543363509
179000	-13824.709176342038	-999.8365867639083	-12824.87258957813	0.4071769942392743	0.4071769942392719	0.6436373956957371	2.1339341705813424	1.0	1.0	2.0	0.0	-12824.87258957813
180000	-13818.890612652693	-1060.35326631278	-12758.537346339912	0.43214457755185576	0.4321445775518504	0.46369153389922857	1.5344552135338387	1.0	1.0	2.0	0.0	-12758.537346339912
181000	-13817.801673564223	-1051.180222735814	-12766.621450828408	0.42878672704871	0.42878672704870907	0.2316237927128561	0.8369932221577507	1.0	1.0	2.0	0.0	-12766.621450828408
182000	-13822.291488325498	-1118.8603942565467	-12703.431094068952	0.455698204068175	0.45569820406817063	0.675652577382026	2.0063563070172576	1.0	1.0	2.0	0.0	-12703.431094068952
183000	-13820.737782256272	-1050.2037886043768	-12770.533993651896	0.42857322170302287	0.4285732217030242	0.15774888425477818	0.4585900734025493	1.0	1.0	2.0	0.0	-12770.533993651896
184000	-13819.655185195	-1016.7191310415478	-12802.936054153453	0.4145185398847985	0.41451853988479487	0.32793266292751533	1.3083012284546514	1.0	1.0	2.0	0.0	-12802.936054153453
185000	-13822.876241147453	-1076.1852454401078	-12746.690995707346	0.43702885749980913	0.43702885749981146	1.3356610058123894	4.503624660310645	1.0	1.0	2.0	0.0	-12746.690995707346
186000	-13820.376600725642	-1028.2767380947887	-12792.099862630854	0.4192258748753147	0.41922587487531027	0.3125183403853578	1.3246496921187467	1.0	1.0	2.0	0.0	-12792.099862630854
187000	-13820.75865971492	-1098.8365739676528	-12721.922085747266	0.44806230096235594	0.4480623009623499	0.34346317848936425	1.060426592738572	1.0	1.0	2.0	0.0	-12721.922085747266
188000	-13818.032462211871	-1055.473574515625	-12762.558887696247	0.4305058763474289	0.4305058763474256	0.26661310333099947	0.8748450423004489	1.0	1.0	2.0	0.0	-12762.558887696247
189000	-13819.415374213931	-1034.1747764500753	-12785.240597763855	0.42147777441132067	0.4214777744113171	0.45301481745143707	1.5537214127960504	1.0	1.0	2.0	0.0	-12785.240597763855
190000	-13819.49032465309	-1055.5339715120665	-12763.956353141024	0.4304760268891432	0.430476026889143	0.3130875920989884	0.962047886594993	1.0	1.0	2.0	0.0	-12763.956353141024
191000	-13819.594110137105	-1032.8813141013397	-12786.712796035765	0.4212985873301594	0.42129858733015685	0.27022881865898796	0.8829533418008795	1.0	1.0	2.0	0.0	-12786.712796035765
192000	-13818.867137702004	-1070.220281824969	-12748.646855877034	0.4365909481230976	0.4365909481230899	0.21003585915448275	0.7393451294286966	1.0	1.0	2.0	0.0	-12748.646855877034
193000	-13817.881676308942	-1028.4591168899867	-12789.422559418956	0.41969540283272466	0.41969540283272083	0.1396315714975614	0.5272110931887642	1.0	1.0	2.0	0.0	-12789.422559418956
194000	-13819.827213801751	-1088.3287565221513	-12731.4984572796	0.4442105507622204	0.44421055076221705	0.09043113684856945	0.2615202997449867	1.0	1.0	2.0	0.0	-12731.4984572796
195000	-13818.611301636201	-1057.261452537329	-12761.349849098873	0.43115338932075475	0.43115338932075215	0.28433302057026966	1.055361199005078	1.0	1.0	2.0	0.0	-12761.349849098873
196000	-13817.87868232566	-1037.7471872321632	-12780.131495093496	0.4234163181163083	0.4234163181163157	0.17187685996131674	0.6481079012507055	1.0	1.0	2.0	0.0	-12780.131495093496
197000	-13823.047111144402	-1126.1702035871083	-12696.876907557295	0.4585016287068274	0.4585016287068287	0.7586404774215911	2.350967624185007	1.0	1.0	2.0	0.0	-12696.876907557295
198000	-13816.983130630559	-1049.4670335345877	-12767.516097095971	0.42849298708194866	0.42849298708194145	0.016747130439991056	0.05981295355682597	1.0	1.0	2.0	0.0	-12767.516097095971
199000	-13819.155568490649	-1076.6372177314006	-12742.518350759248	0.4391619971620382	0.4391619971620388	0.2393847555051471	0.8150642970669619	1.0	1.0	2.0	0.0	-12742.518350759248
200000	-13817.861137055506	-1045.4551251981534	-12772.406011857352	0.42643041179949726	0.4264304117994941	0.2481282120287652	0.8801570676278884	1.0	1.0	2.0	0.0	-12772.406011857352
201000	-13818.78446187046	-1071.7556108714723	-12747.028850998988	0.4368663867038174	0.4368663867038145	0.4294556737086196	1.3790579851765274	1.0	1.0	2.0	0.0	-12747.028850998988
202000	-13820.395858758202	-1098.3345870721055	-12722.061271686096	0.4474143864494947	0.4474143864494938	0.5991120475984297	1.8933901571652805	1.0	1.0	2.0	0.0	-12722.061271686096
203000	-13819.865271628985	-1039.551684861664	-12780.31358676732	0.42380850031237804	0.4238085003123753	0.37433748389987787	1.287331315696437	1.0	1.0	2.0	0.0	-12780.31358676732
204000	-13820.947446057882	-1093.2700836057124	-12727.67736245217	0.44556287768478764	0.44556287768478325	0.4907160664249139	1.4826544637461674	1.0	1.0	2.0	0.0	-12727.67736245217
205000	-13817.647693793284	-1035.956074699347	-12781.691619093937	0.4227827798380862	0.4227827798380822	0.1308284433457306	0.4533913413500844	1.0	1.0	2.0	0.0	-12781.691619093937
206000	-13818.465764486586	-1045.3483529422797	-12773.117411544306	0.4261757796140188	0.42617577961401487	0.36760422242125	1.2790330099835951	1.0	1.0	2.0	0.0	-12773.117411544306
207000	-13818.785157898577	-1055.05885373131	-12763.726304167267	0.42992286591729095	0.4299228659172875	0.48892955924097387	1.6690972131823067	1.0	1.0	2.0	0.0	-12763.726304167267
208000	-13820.343452411626	-1057.750947274377	-12762.592505137249	0.43153788668693566	0.4315378866869338	0.17010543967760403	0.7151444430134964	1.0	1.0	2.0	0.0	-12762.592505137249
209000	-13821.40418370511	-1100.2653462504695	-12721.13883745464	0.4479547920392974	0.4479547920392928	0.7137137398239674	2.3828775372349007	1.0	1.0	2.0	0.0	-12721.13883745464
210000	-13822.56801913561	-1076.9210641624325	-12745.646954973177	0.43890920671586	0.43890920671585537	0.5245386090418546	1.434350998764988	1.0	1.0	2.0	0.0	-12745.646954973177
211000	-13819.449587730856	-1058.9405873672247	-12760.509000363632	0.4313921506542605	0.4313921506542566	0.5398102868442484	1.8928608592468659	1.0	1.0	2.0	0.0	-12760.509000363632
212000	-13820.978892188752	-1056.6991044134668	-12764.279787775286	0.4301283576696425	0.43012835766963864	0.7620215836583629	2.531773935254713	1.0	1.0	2.0	0.0	-12764.279787775286
213000	-13821.882235377163	-1056.8541404290559	-12765.028094948108	0.4302174778412199	0.4302174778412108	0.7844406455933401	2.4456010403726887	1.0	1.0	2.0	0.0	-12765.028094948108
214000	-13820.753515640843	-1080.1899995287156	-12740.563516112128	0.4399016984117787	0.4399016984117785	0.6908360732689323	2.100447948697628	1.0	1.0	2.0	0.0	-12740.563516112128
215000	-13818.315634497834	-1023.8608367500543	-12794.45479774778	0.4179191864017876	0.41791918640178527	0.09223382724817837	0.33699262446334227	1.0	1.0	2.0	0.0	-12794.45479774778
216000	-13820.276873419134	-1012.1803919384151	-12808.09648148072	0.41293290636590163	0.4129329063658947	0.22280494928998884	0.7674903248490589	1.0	1.0	2.0	0.0	-12808.09648148072
217000	-13820.326754650536	-1036.4905706398984	-12783.836184010637	0.4220730308104931	0.42207303081049025	0.6571377145084619	2.2040256236120537	1.0	1.0	2.0	0.0	-12783.836184010637
218000	-13821.575029545636	-1039.7284648551831	-12781.846564690453	0.4231935674971607	0.4231935674971557	0.7749087896974607	2.573210133623007	1.0	1.0	2.0	0.0	-12781.846564690453
219000	-13819.386130146151	-1019.6884963969501	-12799.697633749201	0.4159676800708396	0.41596768007083734	0.2133781190028107	0.8345242168031319	1.0	1.0	2.0	0.0	-12799.697633749201
220000	-13820.612601296987	-1069.0187802363407	-12751.593821060647	0.43546623760098396	0.4354662376009807	0.5148674883787885	1.9941565085783535	1.0	1.0	2.0	0.0	-12751.593821060647
221000	-13818.543618744594	-1059.038521507695	-12759.505097236899	0.4319107194009098	0.43191071940090825	0.29664213836852177	0.9608799444743548	1.0	1.0	2.0	0.0	-12759.505097236899
222000	-13818.078526350511	-1026.0840895877288	-12791.994436762783	0.41869599340237457	0.41869599340237296	0.15801100523862957	0.587382991792367	1.0	1.0	2.0	0.0	-12791.994436762783
223000	-13818.731806630878	-1061.7195566659884	-12757.01224996489	0.43311746880593094	0.43311746880592816	0.22676122178347322	0.7492361598007078	1.0	1.0	2.0	0.0	-12757.01224996489
224000	-13818.666673947191	-1061.4323278816796	-12757.234346065512	0.43262948969678183	0.4326294896967773	0.4216029845766449	1.4651498416528463	1.0	1.0	2.0	0.0	-12757.234346065512
225000	-13818.997147146718	-1067.0447196969203	-12751.952427449798	0.43496683240313466	0.43496683240313166	0.3852721771346933	1.3757233465678487	1.0	1.0	2.0	0.0	-12751.952427449798
226000	-13819.979985198739	-1102.4442215580846	-12717.535763640655	0.44943254484891326	0.4494325448489124	0.3907839825436367	1.2568732150083204	1.0	1.0	2.0	0.0	-12717.535763640655
227000	-13820.35154020346	-1085.2023434371981	-12735.149196766262	0.4422986009020692	0.4422986009020647	0.44710281965133747	1.472203150966538	1.0	1.0	2.0	0.0	-12735.149196766262
228000	-13819.659462880447	-1031.3035781736187	-12788.355884706829	0.42017000807161337	0.42017000807160765	0.5104996275574276	1.8356359268068159	1.0	1.0	2.0	0.0	-12788.355884706829
229000	-13822.583010635155	-1013.3918259702039	-12809.191184664951	0.4125805563961947	0.41258055639618857	0.5709562159748005	2.4958088635163094	1.0	1.0	2.0	0.0	-12809.191184664951
230000	-13818.626515987193	-1054.1176235173286	-12764.508892469865	0.43020699129393325	0.4302069912939277	0.1163723063331037	0.40289692006113353	1.0	1.0	2.0	0.0	-12764.508892469865
231000	-13819.775521114945	-1037.8454099210896	-12781.930111193855	0.4233184325770254	0.4233184325770225	0.2775136314527911	0.8810044568580752	1.0	1.0	2.0	0.0	-12781.930111193855
232000	-13821.365807658203	-1067.2106660105703	-12754.155141647632	0.4343043516132847	0.43430435161328773	0.8514736008759002	2.701849385784404	1.0	1.0	2.0	0.0	-12754.155141647632
233000	-13821.549952122781	-1060.461458780632	-12761.08849334215	0.4318637613893862	0.4318637613893901	0.5852223415536717	2.210518624877037	1.0	1.0	2.0	0.0	-12761.08849334215
234000	-13817.891580174753	-1027.130156797275	-12790.761423377478	0.4191836928427891	0.4191836928427827	0.12884758579344943	0.4652972401179886	1.0	1.0	2.0	0.0	-12790.761423377478
235000	-13821.617932268651	-1074.7176037865731	-12746.900328482077	0.4372761969557684	0.4372761969557647	0.8019082484965868	2.962522469031562	1.0	1.0	2.0	0.0	-12746.900328482077
236000	-13820.598475641227	-1057.572447367332	-12763.026028273895	0.4305661976485267	0.430566197648524	0.7269211252572797	2.3653212539035793	1.0	1.0	2.0	0.0	-12763.026028273895
237000	-13818.232914016	-1036.6505201496966	-12781.582393866303	0.42292533702721624	0.42292533702721036	0.2080825610711995	0.7206021829566884	1.0	1.0	2.0	0.0	-12781.582393866303
238000	-13822.906847324994	-1037.5720023765452	-12785.33484494845	0.4227911045452342	0.42279110454522784	0.5490182891318506	1.6306918638072088	1.0	1.0	2.0	0.0	-12785.33484494845
239000	-13818.209153941336	-1036.5180293604055	-12781.69112458093	0.42291852748247627	0.42291852748247205	0.1749993446011494	0.6379121649778466	1.0	1.0	2.0	0.0	-12781.69112458093
240000	-13821.49489644242	-990.8153688869205	-12830.6795275555	0.4040634159246085	0.4040634159246003	0.27538554477147636	1.1250159545249885	1.0	1.0	2.0	0.0	-12830.6795275555
241000	-13818.789811200335	-1033.579287511683	-12785.210523688651	0.42132082269059196	0.4213208226905811	0.3921726227483455	1.4043946375763736	1.0	1.0	2.0	0.0	-12785.210523688651
242000	-13821.460048517565	-1075.981366145327	-12745.478682372239	0.4374238048219097	0.4374238048219121	1.0849650714571732	3.5808537949622137	1.0	1.0	2.0	0.0	-12745.478682372239
243000	-13819.769844833376	-1093.920141334631	-12725.849703498745	0.44578488736538124	0.44578488736538063	0.490725353700373	1.5876785448341	1.0	1.0	2.0	0.0	-12725.849703498745
244000	-13818.838407482985	-1019.7707926402483	-12799.067614842736	0.41594983615229253	0.41594983615229053	0.24186881227706894	0.9321372610262737	1.0	1.0	2.0	0.0	-12799.067614842736
245000	-13821.702066339929	-1019.7305506897155	-12801.971515650213	0.41553078896252854	0.4155307889625198	0.5086334123531422	1.6539076581365975	1.0	1.0	2.0	0.0	-12801.971515650213
246000	-13818.098304593233	-1083.0125605447797	-12735.085744048454	0.4419303435637817	0.4419303435637795	0.15342923397266647	0.480153334938161	1.0	1.0	2.0	0.0	-12735.085744048454
247000	-13822.83177080976	-1011.6524481332943	-12811.179322676466	0.41239353193824213	0.4123935319382408	0.41290771829895606	1.3736335267156574	1.0	1.0	2.0	0.0	-12811.179322676466
248000	-13820.700688883453	-1075.8081267072953	-12744.892562176157	0.43843713786581767	0.4384371378658174	0.4278976139932172	1.5769720186613343	1.0	1.0	2.0	0.0	-12744.892562176157
249000	-13819.46877424158	-1043.4125757512993	-12776.056198490282	0.42502971827240305	0.4250297182724028	0.5405686292982788	1.9838840900691277	1.0	1.0	2.0	0.0	-12776.056198490282
250000	-13818.016221761263	-1082.0314481675416	-12735.984773593722	0.4416223587516829	0.44162235875167516	0.09312043420275035	0.31544247197524555	1.0	1.0	2.0	0.0	-12735.984773593722
251000	-13817.521412978464	-1055.8352173542178	-12761.686195624246	0.43081057857043953	0.43081057857043936	0.16717714584451152	0.587880870397202	1.0	1.0	2.0	0.0	-12761.686195624246
252000	-13821.516739168914	-1062.4347055540568	-12759.082033614857	0.4325048060370554	0.43250480603705027	0.7969642132728042	2.3982636262280232	1.0	1.0	2.0	0.0	-12759.082033614857
253000	-13818.573229988982	-1055.3686410416917	-12763.20458894729	0.430454256921921	0.4304542569219145	0.279764948138517	0.8834852703502102	1.0	1.0	2.0	0.0	-12763.20458894729
254000	-13820.763314456473	-1019.2178471582597	-12801.545467298214	0.4150687192105714	0.4150687192105636	0.6075365212405527	2.1767005978499308	1.0	1.0	2.0	0.0	-12801.545467298214
255000	-13824.02236723255	-1024.0638121736624	-12799.958555058887	0.41578946801929356	0.41578946801928773	1.2173600249148433	4.6433754485332255	1.0	1.0	2.0	0.0	-12799.958555058887
256000	-13819.227913277395	-1078.127634938749	-12741.100278338645	0.4395534196333753	0.43955341963336675	0.385038907019234	1.1988954551383684	1.0	1.0	2.0	0.0	-12741.100278338645
257000	-13822.591189029106	-1113.833062670085	-12708.758126359022	0.4532250071853041	0.45322500718529724	0.890555797316352	2.835661426687152	1.0	1.0	2.0	0.0	-12708.758126359022
258000	-13825.227930565114	-1031.1994333095872	-12794.028497255527	0.41838121831503783	0.4183812183150319	1.363050649677682	5.270469468975995	1.0	1.0	2.0	0.0	-12794.028497255527
259000	-13818.483444110674	-1067.2361217220443	-12751.24732238863	0.4351937498999471	0.43519374989994847	0.33084508318174155	1.0644734255744666	1.0	1.0	2.0	0.0	-12751.24732238863
260000	-13818.448581170282	-1035.3172120367228	-12783.131369133558	0.42256606000993313	0.4225660600099269	0.1125365175589888	0.3648718315298141	1.0	1.0	2.0	0.0	-12783.131369133558
261000	-13819.016401286059	-1037.417408136938	-12781.59899314912	0.42295624079444627	0.4229562407944418	0.3679911408461149	1.2517122875335203	1.0	1.0	2.0	0.0	-12781.59899314912
262000	-13820.919874974863	-1086.9294372742497	-12733.990437700613	0.4426997900800231	0.44269979008001914	0.6231197256501859	2.0383744170850053	1.0	1.0	2.0	0.0	-12733.990437700613
263000	-13818.36721323569	-1081.7034734989388	-12736.66373973675	0.4414608407185491	0.4414608407185416	0.11622099305018824	0.3608888691245797	1.0	1.0	2.0	0.0	-12736.66373973675
264000	-13817.985197919885	-1064.3331823488609	-12753.652015571024	0.4340765414599758	0.43407654145996777	0.2862292374659502	0.9488811223683157	1.0	1.0	2.0	0.0	-12753.652015571024
265000	-13821.82612883411	-1064.3542237906631	-12757.471905043447	0.4325461895881994	0.43254618958819174	1.1440600571416684	3.8690897427250452	1.0	1.0	2.0	0.0	-12757.471905043447
266000	-13820.926027480193	-1064.2606468862248	-12756.665380593968	0.43295564410618076	0.4329556441061769	0.8410326491568156	3.0733330331445488	1.0	1.0	2.0	0.0	-12756.665380593968
267000	-13820.072790439131	-1041.7124565410732	-12778.36033389806	0.42529882602318186	0.4252988260231782	0.04041767547919572	0.1232531421121178	1.0	1.0	2.0	0.0	-12778.36033389806
268000	-13818.754346687205	-1026.9706156194309	-12791.783731067773	0.41909223600774514	0.4190922360077411	0.1401989283104146	0.5189338712770686	1.0	1.0	2.0	0.0	-12791.783731067773
269000	-13823.800266945851	-1098.5581524557942	-12725.242114490056	0.44645496263613227	0.44645496263612805	1.3020527831896052	3.769356585636571	1.0	1.0	2.0	0.0	-12725.242114490056
270000	-13824.53119353699	-1094.8733109836203	-12729.65788255337	0.4447220090258177	0.44472200902581854	1.4332576677232274	4.207638301760593	1.0	1.0	2.0	0.0	-12729.65788255337
271000	-13818.745346543663	-1033.9020247970504	-12784.843321746612	0.4217600201849765	0.42176002018497427	0.20722574290294418	0.8338393510189086	1.0	1.0	2.0	0.0	-12784.843321746612
272000	-13820.323119849647	-1047.2363903786625	-12773.086729470984	0.4264603845894494	0.4264603845894473	0.6343066795067309	2.2016603348880435	1.0	1.0	2.0	0.0	-12773.086729470984
273000	-13818.684149368855	-1085.577321611786	-12733.10682775707	0.44271398964426373	0.44271398964426073	0.28890743501767346	0.9856116098340733	1.0	1.0	2.0	0.0	-12733.10682775707
274000	-13818.82261574116	-1011.736838607866	-12807.085777133294	0.4128904456890119	0.4128904456890171	0.1365632764067867	0.5144216098121973	1.0	1.0	2.0	0.0	-12807.085777133294
275000	-13819.769988675904	-1035.4788842407825	-12784.291104435122	0.42177915009698375	0.42177915009698336	0.5592485826797948	2.011711615051427	1.0	1.0	2.0	0.0	-12784.291104435122
276000	-13820.029281584671	-1038.1635664542875	-12781.865715130383	0.4232501782979702	0.42325017829796746	0.3940244511792515	1.2502155842447502	1.0	1.0	2.0	0.0	-12781.865715130383
277000	-13818.988446518493	-1079.7837118601597	-12739.204734658333	0.4403076318222775	0.440307631822282	0.3334141790103997	1.0550270857566044	1.0	1.0	2.0	0.0	-12739.204734658333
278000	-13820.476111342003	-1080.1608298988795	-12740.315281443123	0.4396809041033592	0.4396809041033539	0.7726845493240198	2.5314738294714605	1.0	1.0	2.0	0.0	-12740.315281443123
279000	-13822.373277986244	-1032.5016489354136	-12789.871629050831	0.42028184333094554	0.4202818433309413	0.6126756775951884	2.6569722166953795	1.0	1.0	2.0	0.0	-12789.871629050831
280000	-13823.192371633597	-1051.4001653599323	-12771.792206273665	0.4277616027830423	0.4277616027830414	0.9544685670082564	2.8507744410260574	1.0	1.0	2.0	0.0	-12771.792206273665
281000	-13822.251789810543	-989.3840156301634	-12832.86777418038	0.40386750624563794	0.40386750624563417	0.09091910407418047	0.35910179355366256	1.0	1.0	2.0	0.0	-12832.86777418038
282000	-13820.75320193209	-1087.1599921907116	-12733.593209741379	0.44292984802618784	0.44292984802618746	0.513645922127017	1.8136189590493217	1.0	1.0	2.0	0.0	-12733.593209741379
283000	-13818.345890196491	-1074.8583862421447	-12743.487503954346	0.4386888760157417	0.43868887601574086	0.09983048304572091	0.33728761188839573	1.0	1.0	2.0	0.0	-12743.487503954346
284000	-13823.12749514189	-1058.0795734352225	-12765.047921706668	0.42988622402714777	0.42988622402714166	1.2362565776404715	4.032445694583594	1.0	1.0	2.0	0.0	-12765.047921706668
285000	-13819.139316844889	-1070.1739829633232	-12748.965333881566	0.43636962431933796	0.43636962431933785	0.30378891175131434	1.1426390071709698	1.0	1.0	2.0	0.0	-12748.965333881566
286000	-13818.523691939119	-1067.247081599953	-12751.276610339166	0.4351984001771697	0.4351984001771667	0.3023466277012553	1.0925153997802215	1.0	1.0	2.0	0.0	-12751.276610339166
287000	-13820.771879386893	-1014.2299929431833	-12806.54188644371	0.41349199754170274	0.4134919975416998	0.3172692261650416	1.3500326262617712	1.0	1.0	2.0	0.0	-12806.54188644371
288000	-13819.634355266255	-1080.771808136623	-12738.862547129633	0.4402478788225303	0.44024787882252253	0.5920041768748542	1.931225268948874	1.0	1.0	2.0	0.0	-12738.862547129633
289000	-13823.545623230246	-1093.1392452587163	-12730.406377971529	0.4449923259120416	0.44499232591204074	0.8426392108286176	2.4005739731056877	1.0	1.0	2.0	0.0	-12730.406377971529
290000	-13819.798972587914	-1079.734147397107	-12740.064825190808	0.43974350754862684	0.4397435075486238	0.616052090862209	2.107734027936572	1.0	1.0	2.0	0.0	-12740.064825190808
291000	-13820.034598225768	-1059.4155898496274	-12760.619008376141	0.4319156324240113	0.4319156324240103	0.328697548523432	1.2938314370662203	1.0	1.0	2.0	0.0	-12760.619008376141
292000	-13821.14971383849	-1037.1750517679345	-12783.974662070555	0.4232454327393135	0.4232454327393123	0.16729954405699413	0.5000762325705799	1.0	1.0	2.0	0.0	-12783.974662070555
293000	-13817.99086547013	-1072.84126806861	-12745.14959740152	0.43766758919242826	0.43766758919242044	0.2207901502856049	0.7064452568036103	1.0	1.0	2.0	0.0	-12745.14959740152
294000	-13817.395217871304	-1058.2786887785207	-12759.116529092784	0.4318757311279727	0.4318757311279641	0.1359337674020418	0.44765156654438737	1.0	1.0	2.0	0.0	-12759.116529092784
295000	-13817.588485163971	-1037.5545092136438	-12780.033975950328	0.4235229583209055	0.42352295832089676	0.07909105134952275	0.2864122336284377	1.0	1.0	2.0	0.0	-12780.033975950328
296000	-13819.420204025228	-1038.105492074417	-12781.31471195081	0.42355995921695705	0.4235599592169575	0.1949563549341713	0.6306919893386805	1.0	1.0	2.0	0.0	-12781.31471195081
297000	-13818.550938317812	-1074.1036484735985	-12744.447289844215	0.43804240706613357	0.4380424070661259	0.29675010359526216	0.9726961983504828	1.0	1.0	2.0	0.0	-12744.447289844215
298000	-13820.032588825168	-1024.3214081257543	-12795.711180699414	0.4181265815190514	0.4181265815190438	0.07515010173169154	0.3054861081298126	1.0	1.0	2.0	0.0	-12795.711180699414
299000	-13818.325347107015	-1057.4473281021455	-12760.87801900487	0.43148615088474684	0.4314861508847387	0.14681257474831186	0.5618292432256913	1.0	1.0	2.0	0.0	-12760.87801900487
